edad,ingreso_mensual,antiguedad_cliente_meses,segmento_cliente,region,canal_adquisicion,limite_credito,saldo_promedio,porcentaje_utilizacion,num_transacciones_mes,pagos_atrasados_12m,reclamos_12m,tipo_producto,tipo_contrato,metodo_pago,default_12m
51,60761.13,1,Básico,Norte,App,154820.54,54530.42,0.35,20,0,0,Tarjeta,Anual,Débito automático,0
39,16689.1,8,Premium,Sur,Web,66458.61,18063.98,0.27,14,2,0,Tarjeta,Anual,Transferencia,1
36,3938.12,10,Básico,Centro,App,13958.97,2574.08,0.18,18,2,0,Tarjeta,Mensual,Transferencia,1
41,9646.21,19,Básico,Sur,Web,42379.68,16286.74,0.38,18,0,0,Préstamo,Mensual,Débito automático,1
29,4190.51,19,Premium,Norte,Web,11337.74,2406.02,0.21,17,0,0,Tarjeta,Mensual,Débito automático,0
65,10961.24,29,Plus,Centro,App,43456.78,3545.65,0.08,21,0,1,Tarjeta,Mensual,Débito automático,0
20,4054.63,30,Plus,Centro,Web,12577.05,5268.3,0.42,21,1,2,Línea de crédito,Anual,Efectivo,1
42,7919.2,6,Plus,Sur,Web,25708.08,5578.19,0.22,22,0,1,Préstamo,Mensual,Débito automático,0
64,5364.55,35,Plus,Sur,Referido,17150.31,2174.45,0.13,20,1,0,Tarjeta,Anual,Transferencia,0
40,16822.9,1,Plus,Norte,App,54103.17,8278.92,0.15,19,1,0,Tarjeta,Anual,Efectivo,1
37,,30,Básico,Norte,Web,44925.53,4736.65,0.11,15,3,2,Línea de crédito,Mensual,Transferencia,1
35,16022.95,2,Básico,Sur,Web,40730.5,9429.99,0.23,20,0,1,Línea de crédito,Anual,Transferencia,1
37,12547.41,31,Básico,Sur,Sucursal,52617.73,3770.98,0.07,21,1,0,Tarjeta,Mensual,Efectivo,1
56,,17,Básico,Centro,Sucursal,24674.69,1226.68,0.05,18,0,0,Tarjeta,Mensual,Débito automático,1
18,18180.64,13,Básico,Sur,App,46889.94,23791.27,0.51,17,3,1,Tarjeta,Anual,Transferencia,1
58,42333.53,28,Plus,Norte,App,171535.74,31280.61,0.18,22,3,0,Línea de crédito,Mensual,Transferencia,1
22,17077.68,1,Básico,Centro,Sucursal,45162.69,10509.38,0.23,17,1,0,Línea de crédito,Mensual,,1
36,10346.93,6,Básico,Sur,Referido,42584.11,20284.64,0.48,24,3,0,Préstamo,Anual,Transferencia,1
34,5671.22,22,Plus,Norte,Web,21130.83,2041.1,0.1,26,2,0,Tarjeta,Anual,Transferencia,1
47,7747.77,45,Plus,Sur,Sucursal,24116.51,6739.8,0.28,18,1,1,Préstamo,Anual,Efectivo,1
20,17532.71,11,Premium,Sur,Sucursal,65357.84,24227.09,0.37,21,0,1,Tarjeta,Anual,Transferencia,0
45,25434.73,7,Plus,Sur,App,89359.64,34818.7,0.39,29,0,0,Tarjeta,Mensual,Transferencia,0
64,15623.32,17,Premium,Norte,Web,58923.49,17240.26,0.29,19,0,1,Préstamo,Mensual,Débito automático,1
23,21588.85,23,Plus,Centro,App,74497.59,23332.39,0.31,16,1,2,Préstamo,Anual,Efectivo,1
42,20426.88,13,Plus,Centro,Web,82642.03,2819.85,0.03,24,2,1,Línea de crédito,Mensual,Transferencia,1
32,18104.59,50,Premium,Norte,Web,46900.64,20948.95,0.45,16,1,0,Préstamo,Mensual,Efectivo,0
45,8999.42,17,Plus,Sur,Referido,28695.24,7101.84,0.25,15,1,3,Tarjeta,Mensual,Transferencia,1
40,14829.21,1,Plus,Norte,App,53660.58,17800.04,0.33,20,0,1,Tarjeta,Mensual,Transferencia,1
32,8030.27,6,Plus,Sur,App,29523.17,3144.26,0.11,23,1,1,Préstamo,Mensual,Transferencia,1
45,13500.17,14,Básico,Centro,Web,38328.19,8115.56,0.21,15,1,1,Tarjeta,Anual,Transferencia,1
61,16293.44,28,Premium,Centro,App,43162.3,9990.24,0.23,17,0,0,Tarjeta,Mensual,Transferencia,0
37,36580.49,5,Plus,Norte,Sucursal,92986.04,18510.02,0.2,25,2,0,Línea de crédito,Anual,Transferencia,1
48,6088.52,89,Plus,Norte,Web,20250.59,2037.27,0.1,18,3,0,Línea de crédito,Mensual,Débito automático,1
24,17834.76,9,Básico,Centro,App,56371.65,11487.92,0.2,23,1,1,Tarjeta,Anual,Débito automático,1
28,32491.77,18,Básico,Centro,Web,118127.58,23201.54,0.2,22,5,0,Tarjeta,Mensual,Débito automático,1
45,21063.75,1,Básico,Sur,App,71596.3,9806.5,0.14,16,1,0,Préstamo,Mensual,Transferencia,1
57,22021.34,51,Plus,Norte,Sucursal,72409.16,16676.98,0.23,14,1,0,Tarjeta,Anual,Transferencia,0
44,19008.03,37,Premium,Norte,Web,79579.81,16196.73,0.2,13,1,0,Tarjeta,Mensual,Débito automático,1
36,29114.76,5,Básico,Sur,Web,108977.5,62914.06,0.58,25,0,0,Tarjeta,Mensual,Débito automático,0
39,6957.07,64,Plus,Sur,App,26382.6,10716.25,0.41,14,1,0,Tarjeta,Mensual,Débito automático,0
24,5816.44,9,Básico,Norte,App,18982.85,3799.95,0.2,19,0,1,Tarjeta,Anual,Transferencia,1
47,13309.05,28,Básico,Norte,Web,53950.74,4420.82,0.08,18,1,0,Línea de crédito,Mensual,Transferencia,1
50,3653,41,Básico,Norte,App,10243.64,1969.9,0.19,19,0,0,Préstamo,Mensual,Débito automático,0
34,27956.01,32,Plus,Norte,Web,92366.7,38196.85,0.41,22,0,2,Préstamo,Mensual,Débito automático,1
34,27789.93,59,Premium,Norte,Web,72096.75,17713.4,0.25,17,1,0,Tarjeta,Mensual,Débito automático,1
43,10300.93,47,Básico,Centro,Web,28130.55,10705.84,0.38,15,0,1,Préstamo,Mensual,Débito automático,0
34,10695.06,120,Plus,Sur,Web,28481.51,4604.88,0.16,12,1,1,Préstamo,Anual,Transferencia,0
39,12792.21,4,Plus,Norte,App,43274.41,6160.91,0.14,24,2,1,Tarjeta,Anual,Débito automático,1
65,,8,Básico,Sur,App,53681.08,9126.89,0.17,18,1,1,Tarjeta,Anual,Débito automático,0
37,14419.03,24,Premium,Centro,Web,45065.15,15599.64,0.35,20,5,0,Tarjeta,Mensual,Transferencia,1
35,18674.97,31,Premium,Sur,Web,47681.34,6068.78,0.13,15,0,0,Tarjeta,Anual,Débito automático,0
32,12045.23,18,Básico,Sur,App,47150.06,21094.83,0.45,32,1,0,Línea de crédito,Anual,Efectivo,1
48,23527.28,1,Plus,Sur,App,68578.88,38637.29,0.56,22,1,0,Tarjeta,Mensual,Transferencia,1
37,17458.27,44,Básico,Centro,Web,68878.97,15972,0.23,10,1,1,Tarjeta,Mensual,Transferencia,1
32,9281.9,77,Plus,Sur,Web,23341.29,9723.07,0.42,19,1,1,Préstamo,Mensual,Débito automático,1
55,29764.38,12,Plus,Centro,Sucursal,93004.28,30420.33,0.33,15,2,0,Préstamo,Anual,Transferencia,1
57,5913.81,6,Básico,Norte,Web,22132.21,3949.99,0.18,15,0,0,Préstamo,Anual,Transferencia,1
32,12641,1,Premium,Sur,App,53626.92,16970.44,0.32,22,0,1,Tarjeta,Mensual,Débito automático,1
18,23864.58,6,Plus,Sur,App,95655.35,51003.02,0.53,23,3,0,Préstamo,Anual,Transferencia,1
52,8657.28,28,Premium,Norte,Sucursal,29428.18,11099.97,0.38,17,1,0,Tarjeta,Mensual,Débito automático,1
31,16086.46,58,Básico,Sur,Sucursal,63332.88,28836.1,0.46,24,1,0,Tarjeta,Mensual,Efectivo,0
49,18508.84,2,Plus,Centro,App,66170.64,18672.79,0.28,21,1,0,Préstamo,Mensual,Débito automático,1
18,7971.96,19,Plus,Norte,App,32898.61,4021.63,0.12,21,0,0,Tarjeta,Mensual,Débito automático,1
50,12791.21,28,Básico,Centro,App,51729.32,9729.52,0.19,15,1,2,Tarjeta,Anual,Transferencia,1
25,12162.32,7,Básico,Centro,App,54143.04,17902.71,0.33,14,1,0,Préstamo,Mensual,Efectivo,0
48,9594.62,20,Premium,Centro,Web,26000.22,15732.2,0.61,19,2,0,Tarjeta,Anual,Débito automático,1
40,53156.99,30,Plus,Norte,Sucursal,169114.17,68910.33,0.41,15,3,1,Tarjeta,Mensual,Transferencia,1
28,8451.81,43,Básico,Sur,Referido,24381.4,6642.7,0.27,20,0,1,Préstamo,Anual,Transferencia,0
35,24415.13,14,Premium,Sur,Web,91838.38,19760.14,0.22,24,1,0,Préstamo,Anual,Transferencia,1
48,10554.62,33,Básico,Norte,Sucursal,40403.69,13184.41,0.33,13,1,0,Préstamo,Anual,Transferencia,1
41,6960.58,8,Básico,Centro,App,20238.74,4436.12,0.22,13,2,0,Línea de crédito,Anual,Transferencia,1
47,14209.82,5,Plus,Norte,App,47504.92,11514.69,0.24,14,0,0,Tarjeta,Anual,Transferencia,1
63,19721.33,4,Plus,Sur,App,73053.73,1611.95,0.02,18,1,1,Tarjeta,Mensual,Débito automático,1
21,23209.24,10,Básico,Sur,Web,88610.71,26693.39,0.3,27,0,1,Tarjeta,Anual,Transferencia,1
59,34110.45,1,Plus,Centro,Referido,92278.79,19197.15,0.21,16,1,1,Tarjeta,Anual,Transferencia,1
41,78209.61,7,Plus,Sur,Sucursal,339597.51,156956.54,0.46,16,1,0,Tarjeta,Mensual,Transferencia,1
29,15526.58,25,Plus,Sur,App,39874.83,10944.99,0.27,19,1,0,Tarjeta,Mensual,Transferencia,1
24,8974.52,25,Plus,Centro,Sucursal,39899.68,6366.01,0.16,16,0,0,Préstamo,Mensual,Transferencia,0
37,17530.98,1,Básico,Centro,Sucursal,54918.44,10829.65,0.2,20,3,1,Tarjeta,Mensual,Transferencia,1
51,11387.51,8,Plus,Norte,Web,35673.54,23251.35,0.65,14,0,0,Tarjeta,Mensual,Transferencia,1
38,,20,Básico,Norte,Web,78985.12,32140.54,0.41,13,2,1,Préstamo,Anual,Transferencia,1
58,6134.61,9,Premium,Centro,Sucursal,23863.11,5794.73,0.24,18,1,0,Tarjeta,Mensual,Transferencia,1
22,55326.14,12,Básico,Norte,Sucursal,155975.64,56806.65,0.36,16,1,1,Tarjeta,Mensual,Transferencia,1
39,22328.72,29,Básico,Norte,Referido,67208.76,19952.5,0.3,19,0,0,Préstamo,Mensual,Transferencia,0
24,4863.91,1,Básico,Norte,Web,21513.77,8748.35,0.41,19,1,0,Préstamo,Mensual,Transferencia,1
44,8730.54,7,Plus,Centro,App,37136.97,7061.67,0.19,26,2,0,Línea de crédito,Mensual,Transferencia,1
50,21799.64,3,Básico,Sur,Sucursal,63759.22,30372.7,0.48,21,0,1,Línea de crédito,Anual,Transferencia,1
34,27059.85,3,Plus,Sur,App,98660.84,58165.25,0.59,22,2,0,Tarjeta,Anual,Débito automático,1
18,6227.05,76,Premium,Sur,Sucursal,18103.29,4704.2,0.26,15,1,1,Tarjeta,Anual,Débito automático,1
42,20492.53,11,Básico,Sur,Web,73775.6,9725.04,0.13,23,0,0,Préstamo,Mensual,Transferencia,1
45,,17,Básico,Centro,Web,13420.74,6657.06,0.5,17,2,0,Tarjeta,Mensual,Débito automático,1
44,12662.48,31,Premium,Norte,Web,40834.59,9328.27,0.23,16,1,0,Tarjeta,Mensual,Transferencia,1
54,26035.81,1,Básico,Centro,App,98158.63,28194.16,0.29,23,0,0,Préstamo,Anual,Efectivo,1
27,9595.89,6,Básico,Norte,Web,28823.01,7484.35,0.26,23,0,0,Tarjeta,Anual,Transferencia,0
48,5409.15,42,Básico,Centro,Sucursal,17896.27,5169.71,0.29,19,1,0,Tarjeta,Mensual,,0
54,14584.71,47,Básico,Norte,Web,63451.03,27670.6,0.44,12,2,0,Línea de crédito,Mensual,Transferencia,1
18,9294.41,11,Básico,Sur,App,37277.37,24155.36,0.65,11,3,0,Tarjeta,Anual,Transferencia,1
43,19491.52,11,Plus,Norte,Referido,63670.37,21948.51,0.34,18,3,0,Préstamo,Mensual,Transferencia,1
33,7854.2,33,Básico,Norte,App,23252.56,5182.56,0.22,25,1,0,Préstamo,Anual,Débito automático,0
39,8403.62,8,Plus,Sur,Web,32085.22,19289.57,0.6,15,1,0,Tarjeta,Mensual,Transferencia,1
44,3973.48,2,Básico,Norte,Web,16352.39,2951.96,0.18,27,1,1,Tarjeta,Anual,Transferencia,1
34,14793.85,7,Plus,Centro,App,62452.67,12373.2,0.2,12,0,0,Tarjeta,Anual,Transferencia,1
31,12130.24,11,Básico,Norte,Web,44015.35,25660.38,0.58,22,1,1,Préstamo,Anual,Débito automático,1
40,6548.36,1,Premium,Norte,Referido,23139.27,2033.02,0.09,20,0,0,Préstamo,Anual,Débito automático,0
26,15007.11,15,Plus,Centro,App,59117.27,18420.54,0.31,18,2,1,Línea de crédito,Anual,Transferencia,1
26,,32,Básico,Centro,Sucursal,70551.57,8580.14,0.12,22,0,1,Tarjeta,Mensual,Débito automático,0
48,,17,Básico,Norte,App,49353.39,6985.84,0.14,13,1,0,Préstamo,Mensual,Transferencia,1
26,15691.9,1,Básico,Sur,Referido,41549.76,22611.98,0.54,23,1,0,Tarjeta,Mensual,Transferencia,1
47,15740.41,13,Básico,Sur,App,58334.5,16292.11,0.28,20,0,1,Tarjeta,Mensual,Débito automático,1
45,6486.01,29,Plus,Centro,App,23864.52,15498.99,0.65,20,1,4,Tarjeta,Mensual,Débito automático,1
19,45887.66,1,Básico,Norte,Sucursal,143233.95,48041.63,0.34,10,1,1,Préstamo,Anual,Transferencia,1
31,10071.75,1,Premium,Sur,Sucursal,25893.73,5869.4,0.23,21,2,2,Préstamo,Anual,Transferencia,1
54,19804.6,11,Básico,Sur,Web,77945.17,3372.7,0.04,12,1,1,Préstamo,Mensual,Débito automático,1
28,21195.18,5,Plus,Norte,Web,54012.7,16062.4,0.3,14,1,1,Tarjeta,Mensual,Transferencia,1
34,12286.33,65,Básico,Centro,Web,35129.38,4379.45,0.12,6,0,0,Tarjeta,Mensual,Transferencia,0
45,,20,Básico,Norte,Web,68996.01,26295.09,0.38,19,3,0,Préstamo,Anual,Transferencia,1
49,15482.9,8,Premium,Norte,Sucursal,67814.58,15438.62,0.23,16,4,1,Línea de crédito,Mensual,,1
36,5706.81,29,Plus,Norte,Web,15019.58,3048.23,0.2,25,2,0,Préstamo,Mensual,Transferencia,1
32,10944.98,11,Plus,Sur,Web,40032.08,13733.56,0.34,16,2,0,Tarjeta,Mensual,Débito automático,1
57,9250.84,3,Plus,Sur,Web,29212.17,6041.07,0.21,17,4,0,Línea de crédito,Mensual,Transferencia,1
60,10126.92,6,Premium,Sur,Referido,38875.6,5428.5,0.14,15,2,0,Préstamo,Mensual,Transferencia,1
51,6109.49,24,Plus,Norte,Sucursal,26917.29,7467.95,0.28,19,0,1,Préstamo,Mensual,Efectivo,1
41,26261.53,1,Básico,Norte,App,79761,6693.62,0.08,16,2,0,Tarjeta,Anual,Débito automático,1
30,34933.29,7,Básico,Norte,Sucursal,154120.59,36368.16,0.24,14,2,0,Préstamo,Anual,Débito automático,1
30,24023.84,5,Plus,Centro,Sucursal,101891.16,18409.95,0.18,21,0,0,Tarjeta,Anual,,0
46,28633.07,5,Plus,Norte,App,106346.41,40301.36,0.38,26,1,0,Tarjeta,Anual,Transferencia,1
45,10864.1,27,Plus,Norte,Web,43635.37,3811.82,0.09,13,0,0,Tarjeta,Mensual,Transferencia,0
56,9120.19,41,Básico,Norte,Sucursal,38576.36,10281.74,0.27,23,1,0,Tarjeta,Anual,Transferencia,0
47,8373.67,30,Premium,Sur,App,34390.15,12450.37,0.36,18,0,0,Tarjeta,Mensual,Débito automático,1
21,19661.92,24,Plus,Centro,Sucursal,62002.19,12357.91,0.2,15,2,0,Tarjeta,Mensual,Débito automático,1
52,15309.64,59,Plus,Norte,App,63155.44,15176.88,0.24,15,3,0,Tarjeta,Anual,Débito automático,1
28,,1,Básico,Sur,Referido,39884.9,18003.46,0.45,16,0,2,Tarjeta,Mensual,Débito automático,1
35,29059.16,4,Premium,Sur,App,123041.1,30922.72,0.25,19,2,0,Tarjeta,Mensual,Transferencia,1
43,17033.97,12,Plus,Norte,App,51288.12,31350.08,0.61,24,1,0,Línea de crédito,Mensual,Débito automático,1
63,8077.24,11,Plus,Norte,Sucursal,29437.67,16926.81,0.58,17,2,0,Tarjeta,Anual,Débito automático,1
75,8879.09,12,Premium,Sur,App,34502.8,9223.39,0.27,17,0,0,Tarjeta,Mensual,Débito automático,0
47,20114.5,5,Premium,Centro,Web,67415.39,7028.66,0.1,25,5,1,Préstamo,Anual,Transferencia,1
37,24960.25,3,Básico,Sur,App,101486.99,44635.05,0.44,18,1,1,Préstamo,Anual,Efectivo,1
46,18601.7,17,Premium,Norte,App,80930.63,45802.51,0.57,25,0,0,Tarjeta,Anual,Transferencia,1
50,41694.86,63,Plus,Centro,Web,119768.76,35484.61,0.3,16,2,0,Tarjeta,Mensual,Efectivo,1
36,,11,Básico,Norte,App,91463.71,38844.85,0.42,15,0,1,Línea de crédito,Mensual,Débito automático,1
61,17406.89,1,Básico,Centro,Sucursal,65328.64,16137.17,0.25,20,2,1,Tarjeta,Mensual,,1
42,8077.61,29,Básico,Sur,App,29922.49,11330.13,0.38,17,1,1,Tarjeta,Mensual,Efectivo,1
45,6087.59,8,Plus,Centro,App,19374.42,3284.95,0.17,20,1,1,Préstamo,Mensual,Transferencia,1
47,10589,6,Plus,Norte,Web,43107.03,4438.56,0.1,30,1,0,Tarjeta,Mensual,Débito automático,1
45,,9,Básico,Centro,Referido,87167.5,61588.24,0.71,23,0,0,Línea de crédito,Anual,Transferencia,0
50,39974.15,30,Plus,Sur,Sucursal,126477.06,78137.48,0.62,26,3,1,Préstamo,Anual,Transferencia,1
32,17162.26,40,Plus,Sur,App,66324.34,18713.45,0.28,20,1,3,Préstamo,Anual,Transferencia,1
33,26936.4,21,Plus,Norte,App,101928.67,30469.15,0.3,15,1,0,Tarjeta,Mensual,Efectivo,1
26,11531.24,9,Premium,Sur,Web,36730.34,6245.3,0.17,19,0,1,Tarjeta,Anual,Débito automático,1
45,19412.29,8,Plus,Centro,Web,86157.48,28746.5,0.33,17,0,1,Tarjeta,Mensual,Débito automático,1
49,21895.01,3,Básico,Norte,Web,69906.49,1610.49,0.02,18,0,0,Línea de crédito,Mensual,Débito automático,0
45,4073.44,64,Plus,Centro,Web,15236.98,6570.44,0.43,17,1,0,Préstamo,Anual,Transferencia,0
60,10424.74,24,Premium,Centro,App,33987.27,4854.85,0.14,13,3,0,Línea de crédito,Mensual,Débito automático,1
39,23619.32,1,Básico,Sur,App,59607.27,13375.46,0.22,26,2,0,Línea de crédito,Mensual,Débito automático,1
48,15751.34,26,Premium,Centro,App,42265.22,5642.99,0.13,14,2,1,Préstamo,Mensual,Débito automático,1
26,6516.49,14,Básico,Sur,App,19319,3181.36,0.16,13,2,0,Préstamo,Mensual,Débito automático,1
35,3108.6,86,Plus,Sur,Web,12820.9,1970.14,0.15,20,0,0,Préstamo,Mensual,Débito automático,0
48,10727.13,41,Plus,Centro,Sucursal,36302.01,11589.93,0.32,24,0,1,Préstamo,Mensual,Transferencia,0
50,12798.06,4,Plus,Norte,Web,47061.62,13128.09,0.28,25,0,1,Tarjeta,Mensual,Transferencia,1
36,7860.82,30,Plus,Sur,App,34491.02,14418.63,0.42,22,2,0,Tarjeta,Mensual,Efectivo,1
39,14557.35,15,Plus,Centro,App,40673.91,20806.11,0.51,17,1,1,Tarjeta,Mensual,Débito automático,1
21,18102.98,4,Plus,Sur,Web,76460.46,28402.45,0.37,14,3,0,Tarjeta,Anual,Débito automático,1
35,19978.51,28,Plus,Norte,App,65099.4,8206.4,0.13,16,0,0,Préstamo,Mensual,Débito automático,0
50,3250.12,19,Básico,Sur,Sucursal,10319.02,1169.85,0.11,15,1,0,Tarjeta,Mensual,Efectivo,1
46,6071.91,1,Plus,Sur,App,22776.09,2763.26,0.12,19,6,1,Tarjeta,Mensual,Débito automático,1
46,11128.07,24,Plus,Sur,App,47820.42,17299.61,0.36,21,0,0,Tarjeta,Mensual,Débito automático,0
40,18831.83,24,Básico,Norte,Web,60206.72,37262.1,0.62,17,3,0,Tarjeta,Mensual,Débito automático,1
40,17917.63,3,Plus,Centro,App,72079.34,25176.98,0.35,22,1,1,Tarjeta,Anual,Efectivo,1
32,17731.93,10,Básico,Norte,Sucursal,45012.21,11520.62,0.26,18,2,1,Tarjeta,Anual,Transferencia,1
48,10614.21,21,Plus,Norte,App,39763,12668.23,0.32,12,1,0,Tarjeta,Anual,Transferencia,1
45,10975.49,3,Básico,Norte,Web,41280.11,6505.54,0.16,19,2,0,Préstamo,Anual,Débito automático,1
45,8630.02,45,Básico,Sur,App,31172.69,7120.02,0.23,16,0,1,Préstamo,Mensual,Transferencia,0
33,21182.2,1,Básico,Centro,Web,92685.79,35530.05,0.38,30,1,0,Tarjeta,Mensual,Transferencia,1
18,7690.24,2,Básico,Centro,Sucursal,33661.57,9265.23,0.28,16,2,1,Tarjeta,Anual,Transferencia,1
53,22248.32,2,Básico,Sur,Referido,70841.36,11959.04,0.17,16,3,0,Tarjeta,Anual,Débito automático,1
34,15134.19,18,Básico,Sur,App,51648.89,10732.45,0.21,21,0,0,Línea de crédito,Mensual,Débito automático,0
29,13003.49,23,Básico,Sur,Sucursal,53116.03,26552.12,0.5,21,0,1,Tarjeta,Mensual,Transferencia,0
48,9008.95,12,Básico,Sur,Web,37727.88,4384.44,0.12,13,4,1,Préstamo,Mensual,Débito automático,1
35,5923.45,8,Premium,Sur,Web,19760.27,6616.63,0.33,12,0,0,Línea de crédito,Mensual,Transferencia,1
52,9058.04,39,Básico,Norte,Web,28968.1,3759.85,0.13,21,2,1,Préstamo,Anual,Débito automático,1
47,10959.87,1,Premium,Sur,Sucursal,45387.38,6132.42,0.14,9,0,2,Línea de crédito,Anual,Efectivo,1
48,3224.67,7,Plus,Centro,App,10492.23,1739.16,0.17,21,1,0,Tarjeta,Anual,Efectivo,1
23,11867.83,1,Básico,Centro,Web,39288.04,10073.67,0.26,19,1,0,Tarjeta,Mensual,Débito automático,1
54,23262.88,1,Básico,Sur,Web,64462.87,7593.81,0.12,20,0,0,Préstamo,Anual,Transferencia,0
43,18775.93,10,Premium,Norte,Sucursal,67328.56,51051.25,0.18,23,1,13,Tarjeta,Mensual,Transferencia,1
35,9919.69,5,Plus,Centro,Web,31275.74,12340.05,0.39,15,3,1,Préstamo,Mensual,Transferencia,1
41,13741.31,7,Básico,Centro,Web,50584.69,19555.65,0.39,14,2,2,Línea de crédito,Anual,Débito automático,1
18,9569.17,41,Básico,Norte,Web,32500.89,6258.58,0.19,16,2,0,Préstamo,Mensual,Efectivo,1
44,14607,4,Básico,Norte,Web,58373.58,12439.16,0.21,17,2,0,Préstamo,Anual,Efectivo,1
27,33659.97,36,Plus,Sur,Web,102849.59,45962.32,0.45,15,0,1,Tarjeta,Mensual,Débito automático,0
23,23887.23,26,Premium,Norte,App,67935.26,29977.88,0.44,12,1,0,Préstamo,Anual,Débito automático,1
21,18260.15,9,Básico,Sur,App,71322.69,24345.52,0.34,20,1,0,Tarjeta,Mensual,Efectivo,1
53,9939.47,18,Básico,Centro,App,32484.72,11507.23,0.35,14,1,0,Tarjeta,Anual,Transferencia,1
32,,14,Básico,Centro,Sucursal,75995.24,8981.99,0.12,16,1,0,Tarjeta,Mensual,Transferencia,1
58,4855.53,3,Premium,Sur,Sucursal,21277.61,5832.37,0.27,22,0,0,Tarjeta,Mensual,Efectivo,0
33,11482.6,57,Plus,Centro,Web,39823.8,8356.81,0.21,18,2,1,Línea de crédito,Mensual,Transferencia,1
19,18962.66,20,Premium,Centro,Web,53186.16,15624.51,0.29,21,1,0,Tarjeta,Mensual,Débito automático,1
26,20832.15,50,Básico,Norte,Web,69858.68,20093.08,0.29,14,0,0,Préstamo,Anual,Débito automático,0
54,19968.89,41,Plus,Centro,App,69033.68,3909.16,0.06,18,1,0,Préstamo,Mensual,Efectivo,0
38,15944.97,1,Básico,Centro,Web,64289.41,2278.99,0.04,14,2,2,Tarjeta,Mensual,Débito automático,1
33,11879.45,5,Premium,Norte,Sucursal,34336.07,15085.45,0.44,15,3,0,Préstamo,Anual,Transferencia,1
41,18449.37,3,Básico,Centro,App,58923.67,24928.85,0.42,18,0,0,Tarjeta,Anual,Transferencia,1
46,7542.31,42,Plus,Centro,Sucursal,19610.43,6275.35,0.32,14,4,1,Préstamo,Mensual,Transferencia,1
53,8048.12,47,Básico,Sur,App,31419.5,12935.94,0.41,11,0,0,Línea de crédito,Mensual,Transferencia,1
57,13863.86,18,Plus,Centro,App,55287.2,27307.11,0.49,10,1,1,Tarjeta,Mensual,Transferencia,1
35,14822.75,2,Básico,Sur,Sucursal,50610.55,24704.97,0.49,19,2,0,Tarjeta,Anual,Transferencia,1
24,4467.71,3,Básico,Centro,Web,15978.93,4319.23,0.27,16,1,0,Tarjeta,Mensual,Transferencia,0
35,17554.89,40,Básico,Sur,App,70213.02,32832.77,0.47,16,2,0,Línea de crédito,Mensual,Transferencia,1
43,21239.91,63,Plus,Centro,Web,64497.16,16288.33,0.25,13,1,0,Tarjeta,Mensual,Débito automático,0
28,12754.37,5,Básico,Centro,App,47368.83,19305.07,0.41,13,0,0,Tarjeta,Mensual,Débito automático,0
28,55530.06,1,Básico,Centro,Sucursal,245878.15,50072.21,0.2,19,0,0,Préstamo,Mensual,Débito automático,0
44,8868.3,9,Básico,Centro,Web,33840.88,7335.94,0.22,17,1,0,Línea de crédito,Mensual,Efectivo,1
39,10757.38,1,Básico,Sur,App,28573.98,13599.13,0.48,18,1,0,Tarjeta,Mensual,Efectivo,0
40,10540.28,42,Básico,Norte,Sucursal,32469.56,5303.77,0.16,20,1,0,Préstamo,Anual,Efectivo,0
30,12762.77,16,Básico,Norte,App,45157.9,8519.42,0.19,21,0,1,Tarjeta,Mensual,Transferencia,0
37,10968.31,24,Básico,Sur,Web,29014.92,2990.43,0.1,16,0,0,Línea de crédito,Anual,Débito automático,0
28,,12,Básico,Centro,Referido,22132.49,5559.1,0.25,27,0,0,Línea de crédito,Mensual,Débito automático,0
50,9624.54,10,Plus,Norte,Web,36654.32,10228.11,0.28,27,2,1,Préstamo,Mensual,Transferencia,1
52,12599.69,6,Básico,Centro,Web,53582.04,2777.4,0.05,21,0,0,Tarjeta,Mensual,Transferencia,0
18,27921.25,35,Plus,Centro,Sucursal,97723.96,37301.99,0.38,16,1,0,Tarjeta,Mensual,Transferencia,0
28,50078.45,28,Básico,Centro,Web,194518.56,77292.84,0.4,24,1,1,Préstamo,Anual,Transferencia,1
22,29770.83,10,Premium,Sur,Sucursal,85264.74,8890.17,0.1,15,1,0,Tarjeta,Mensual,Efectivo,1
32,8389.81,9,Básico,Centro,Web,21022.67,6951.67,0.33,21,2,0,Tarjeta,Anual,Débito automático,1
38,8800.06,1,Plus,Centro,Sucursal,25031.85,8754.96,0.35,22,0,1,Tarjeta,Anual,,1
22,12141.72,1,Básico,Sur,App,31865.09,10751.36,0.34,22,0,2,Tarjeta,Anual,Débito automático,1
28,38977.32,23,Básico,Sur,App,130785.92,50054.35,0.38,16,1,0,Línea de crédito,Anual,Efectivo,0
27,12097.4,17,Básico,Norte,App,41573.99,4813.14,0.12,12,0,1,Préstamo,Mensual,Transferencia,0
42,6023.93,13,Básico,Centro,Web,22824.35,4795.78,0.21,20,2,1,Tarjeta,Mensual,Transferencia,1
40,9890.14,42,Básico,Centro,Web,27509.86,15853.59,0.58,17,0,1,Línea de crédito,Anual,Transferencia,1
31,21041.11,16,Básico,Sur,Sucursal,61638.52,22513.7,0.37,18,2,0,Préstamo,Mensual,Transferencia,1
42,20210.63,11,Premium,Sur,Sucursal,82795.94,73890.05,0.89,16,2,1,Tarjeta,Anual,Efectivo,1
33,11847.47,4,Básico,Centro,Sucursal,43279.36,12081,0.28,18,0,0,Línea de crédito,Mensual,Efectivo,0
